narration_id,video_id,noun,noun_class,all_nouns,all_noun_classes
P08_06_42,P08_06,knife,4,"['knife', 'spoon']","[4, 1]"
P08_06_43,P08_06,plate,2,['plate'],[2]
P08_06_44,P08_06,plate,2,['plate'],[2]
P08_06_45,P08_06,plate,2,['plate'],[2]
P08_06_46,P08_06,pan,5,['pan'],[5]
P08_06_47,P08_06,pan,5,['pan'],[5]
P08_06_48,P08_06,colander,39,['colander'],[39]
P08_06_49,P08_06,colander,39,['colander'],[39]
P08_06_5,P08_06,pepper:bell,37,['pepper:bell'],[37]
P08_06_50,P08_06,colander,39,['colander'],[39]
P08_06_51,P08_06,pan,5,['pan'],[5]
P08_06_52,P08_06,spoon,1,['spoon'],[1]
P08_06_53,P08_06,pan,5,['pan'],[5]
P08_06_54,P08_06,pan,5,['pan'],[5]
P08_06_55,P08_06,pan,5,['pan'],[5]
P08_06_56,P08_06,pan,5,['pan'],[5]
P08_06_57,P08_06,pan,5,['pan'],[5]
P08_06_58,P08_06,board:cutting,18,['board:cutting'],[18]
P08_06_59,P08_06,drawer,8,['drawer'],[8]
P08_06_6,P08_06,corn,125,['corn'],[125]
P08_06_60,P08_06,dishwasher,70,['dishwasher'],[70]
P08_06_61,P08_06,board:cutting,18,['board:cutting'],[18]
P08_06_62,P08_06,tap,0,['tap'],[0]
P08_06_63,P08_06,sponge,9,['sponge'],[9]
P08_06_64,P08_06,board:cutting,18,['board:cutting'],[18]
P08_06_65,P08_06,board:cutting,18,['board:cutting'],[18]
P08_06_66,P08_06,sponge,9,['sponge'],[9]
P08_06_67,P08_06,sink,63,['sink'],[63]
P08_06_68,P08_06,pit,122,"['pit', 'garbage']","[122, 54]"
P08_06_69,P08_06,tap,0,['tap'],[0]
P08_06_7,P08_06,pan,5,"['pan', 'sink']","[5, 63]"
P08_06_70,P08_06,hand,11,['hand'],[11]
P08_06_71,P08_06,knife,4,['knife'],[4]
P08_06_72,P08_06,knife,4,['knife'],[4]
P08_06_73,P08_06,board:chopping,18,['board:chopping'],[18]
P08_06_74,P08_06,sponge,9,"['sponge', 'board:chopping']","[9, 18]"
P08_06_75,P08_06,board:chopping,18,['board:chopping'],[18]
P08_06_76,P08_06,board:chopping,18,['board:chopping'],[18]
P08_06_77,P08_06,board:chopping,18,['board:chopping'],[18]
P08_06_78,P08_06,sponge,9,['sponge'],[9]
P08_06_79,P08_06,tap,0,['tap'],[0]
P08_06_8,P08_06,hand,11,['hand'],[11]
P08_06_80,P08_06,water:excess,27,['water:excess'],[27]
P08_06_81,P08_06,top:counter,42,['top:counter'],[42]
P08_06_82,P08_06,sink,63,['sink'],[63]
P08_06_83,P08_06,tap,0,['tap'],[0]
P08_06_84,P08_06,water:excess,27,['water:excess'],[27]
P08_06_85,P08_06,top:counter,42,['top:counter'],[42]
P08_06_86,P08_06,scale,108,['scale'],[108]
P08_06_87,P08_06,hob,24,['hob'],[24]
P08_06_88,P08_06,hob,24,['hob'],[24]
P08_06_89,P08_06,tap,0,['tap'],[0]
P08_06_9,P08_06,salad,68,['salad'],[68]
P08_06_90,P08_06,sink,63,"['sink', 'sponge']","[63, 9]"
P08_06_91,P08_06,sink,63,"['sink', 'sponge']","[63, 9]"
P08_06_92,P08_06,tap,0,['tap'],[0]
P08_06_93,P08_06,water:excess,27,"['water:excess', 'sponge']","[27, 9]"
P08_06_94,P08_06,sink,63,['sink'],[63]
P08_06_95,P08_06,rubbish,54,['rubbish'],[54]
P08_06_96,P08_06,tissue,88,['tissue'],[88]
P08_06_97,P08_06,sink,63,['sink'],[63]
P08_06_98,P08_06,sink,63,['sink'],[63]
P08_06_99,P08_06,rubbish,54,['rubbish'],[54]
P08_07_0,P08_07,kitchen,157,['kitchen'],[157]
P08_07_1,P08_07,bottle,15,['bottle'],[15]
P08_07_2,P08_07,cupboard,3,['cupboard'],[3]
P08_07_3,P08_07,glass,10,['glass'],[10]
P08_07_4,P08_07,bottle,15,['bottle'],[15]
P08_07_5,P08_07,wine,192,['wine'],[192]
P08_07_6,P08_07,bottle,15,['bottle'],[15]
P08_07_7,P08_07,glass,10,['glass'],[10]
P08_07_8,P08_07,glass,10,['glass'],[10]
P08_08_0,P08_08,kitchen,157,['kitchen'],[157]
P08_08_1,P08_08,dishwasher,70,['dishwasher'],[70]
P08_08_10,P08_08,knife,4,['knife'],[4]
P08_08_11,P08_08,pear,239,['pear'],[239]
P08_08_12,P08_08,pit:pear,239,['pit:pear'],[239]
P08_08_13,P08_08,plate,2,['plate'],[2]
P08_08_14,P08_08,pear,239,['pear'],[239]
P08_08_15,P08_08,chunk:pear,239,['chunk:pear'],[239]
P08_08_16,P08_08,pear,239,"['pear', 'plate']","[239, 2]"
P08_08_17,P08_08,knife,4,['knife'],[4]
P08_08_18,P08_08,cupboard,3,['cupboard'],[3]
P08_08_19,P08_08,bowl:small,7,['bowl:small'],[7]
P08_08_2,P08_08,drawer,8,['drawer'],[8]
P08_08_20,P08_08,scales,108,['scales'],[108]
P08_08_21,P08_08,drawer,8,['drawer'],[8]
P08_08_22,P08_08,spoon,1,['spoon'],[1]
P08_08_23,P08_08,fridge,12,['fridge'],[12]
P08_08_24,P08_08,pot,29,['pot'],[29]
P08_08_25,P08_08,paste,148,['paste'],[148]
P08_08_26,P08_08,lid,6,['lid'],[6]
P08_08_27,P08_08,paste:nut,148,['paste:nut'],[148]
P08_08_28,P08_08,paste:nut,148,['paste:nut'],[148]
P08_08_29,P08_08,system:weighing,108,['system:weighing'],[108]
P08_08_3,P08_08,glass,10,['glass'],[10]
P08_08_30,P08_08,lid,6,['lid'],[6]
P08_08_31,P08_08,fridge,12,['fridge'],[12]
P08_08_32,P08_08,pot,29,['pot'],[29]
P08_08_33,P08_08,fridge,12,['fridge'],[12]
P08_08_34,P08_08,bowl,7,['bowl'],[7]
P08_08_35,P08_08,plate,2,['plate'],[2]
P08_08_4,P08_08,dishwasher,70,['dishwasher'],[70]
P08_08_5,P08_08,pear,239,['pear'],[239]
P08_08_6,P08_08,tap,0,['tap'],[0]
P08_08_7,P08_08,pear,239,['pear'],[239]
P08_08_8,P08_08,tap,0,['tap'],[0]
P08_08_9,P08_08,board:chopping,18,['board:chopping'],[18]
P08_11_0,P08_11,kitchen,157,['kitchen'],[157]
P08_11_1,P08_11,tablecloth,17,"['tablecloth', 'counter']","[17, 42]"
P08_11_10,P08_11,remover:spot,22,['remover:spot'],[22]
P08_11_11,P08_11,cloth,17,['cloth'],[17]
P08_11_12,P08_11,remover:spot,22,['remover:spot'],[22]
P08_11_13,P08_11,mat:table,84,['mat:table'],[84]
P08_11_14,P08_11,remover:spot,22,['remover:spot'],[22]
P08_11_15,P08_11,mat:table,84,['mat:table'],[84]
P08_11_16,P08_11,remover:spot,22,['remover:spot'],[22]
P08_11_17,P08_11,mat:table,84,['mat:table'],[84]
P08_11_18,P08_11,remover:spot,22,['remover:spot'],[22]
P08_11_19,P08_11,mat:table,84,['mat:table'],[84]
P08_11_2,P08_11,tablecloth,17,"['tablecloth', 'cupboard']","[17, 3]"
P08_11_20,P08_11,mat:table,84,['mat:table'],[84]
P08_11_21,P08_11,remover:spot,22,['remover:spot'],[22]
P08_11_22,P08_11,cloth,17,['cloth'],[17]
P08_11_23,P08_11,remover:spot,22,['remover:spot'],[22]
P08_11_24,P08_11,cloth,17,['cloth'],[17]
P08_11_25,P08_11,remover:spot,22,['remover:spot'],[22]
P08_11_26,P08_11,bin:garbage,36,['bin:garbage'],[36]
P08_11_27,P08_11,door:washing:washing,124,['door:washing:washing'],[124]
P08_11_28,P08_11,cloth,17,"['cloth', 'washing:washing']","[17, 73]"
P08_11_29,P08_11,cupboard,3,['cupboard'],[3]
P08_11_3,P08_11,runner:table,17,['runner:table'],[17]
P08_11_30,P08_11,detergent,22,['detergent'],[22]
P08_11_31,P08_11,detergent,22,"['detergent', 'cup']","[22, 13]"
P08_11_32,P08_11,detergent,22,"['detergent', 'machine:washing']","[22, 124]"
P08_11_33,P08_11,cap,118,['cap'],[118]
P08_11_34,P08_11,detergent,22,['detergent'],[22]
P08_11_35,P08_11,remover:spot,22,['remover:spot'],[22]
P08_11_36,P08_11,door:washing:machine,124,['door:washing:machine'],[124]
P08_11_37,P08_11,cover,89,['cover'],[89]
P08_11_38,P08_11,machine:washing,124,['machine:washing'],[124]
P08_11_39,P08_11,machine:washing,124,['machine:washing'],[124]
P08_11_4,P08_11,mat:table,84,['mat:table'],[84]
P08_11_40,P08_11,mat:table,84,['mat:table'],[84]
P08_11_41,P08_11,temperature,65,['temperature'],[65]
P08_11_42,P08_11,door,3,['door'],[3]
P08_11_43,P08_11,water:tap,0,['water:tap'],[0]
P08_11_44,P08_11,hand,11,['hand'],[11]
P08_11_45,P08_11,liquid,150,['liquid'],[150]
P08_11_46,P08_11,hand,11,['hand'],[11]
P08_11_47,P08_11,water:tap,0,['water:tap'],[0]
P08_11_48,P08_11,towel,52,['towel'],[52]
P08_11_49,P08_11,hand,11,['hand'],[11]
P08_11_5,P08_11,remover:spot,22,['remover:spot'],[22]
P08_11_50,P08_11,light,114,['light'],[114]
P08_11_6,P08_11,remover:spot,22,['remover:spot'],[22]
P08_11_7,P08_11,remover:spot,22,['remover:spot'],[22]
P08_11_8,P08_11,remover:spot,22,['remover:spot'],[22]
P08_11_9,P08_11,mat:table,84,['mat:table'],[84]
P08_12_0,P08_12,kitchen,157,['kitchen'],[157]
P08_12_1,P08_12,door:washing:machine,124,['door:washing:machine'],[124]
P08_12_2,P08_12,machine:washing,124,['machine:washing'],[124]
P08_12_3,P08_12,towel:kitchen,93,['towel:kitchen'],[93]
P08_12_4,P08_12,excess:water,27,['excess:water'],[27]
P08_12_5,P08_12,clothes,73,"['clothes', 'washing']","[73, 73]"
P08_12_6,P08_12,machine,124,['machine'],[124]
P08_12_7,P08_12,machine,124,['machine'],[124]
P08_13_0,P08_13,kitchen,157,['kitchen'],[157]
P08_13_1,P08_13,door,3,"['door', 'machine:washing']","[3, 124]"
P08_13_2,P08_13,machine:washing,124,['machine:washing'],[124]
P08_13_3,P08_13,clothes,73,['clothes'],[73]
P08_18_0,P08_18,kitchen,157,['kitchen'],[157]
P08_18_1,P08_18,light,114,['light'],[114]
P08_18_10,P08_18,pan,5,"['pan', 'sink']","[5, 63]"
P08_18_100,P08_18,rubbish,54,['rubbish'],[54]
P08_18_101,P08_18,sponge,9,['sponge'],[9]
P08_18_102,P08_18,sink,63,['sink'],[63]
P08_18_103,P08_18,sink,63,['sink'],[63]
P08_18_104,P08_18,sink,63,['sink'],[63]
P08_18_105,P08_18,tap,0,['tap'],[0]
P08_18_106,P08_18,sponge,9,['sponge'],[9]
P08_18_107,P08_18,sponge,9,['sponge'],[9]
P08_18_108,P08_18,towel:kitchen,93,['towel:kitchen'],[93]
P08_18_109,P08_18,hand,11,['hand'],[11]
P08_18_11,P08_18,bowl,7,['bowl'],[7]
P08_18_110,P08_18,trash,54,['trash'],[54]
P08_18_111,P08_18,bag:plastic:trash,19,['bag:plastic:trash'],[19]
P08_18_112,P08_18,bag:trash,19,['bag:trash'],[19]
P08_18_113,P08_18,bag:plastic:trash,19,['bag:plastic:trash'],[19]
P08_18_114,P08_18,bag:new,19,"['bag:new', 'bin']","[19, 36]"
P08_18_115,P08_18,top:plastic:bin,36,['top:plastic:bin'],[36]
P08_18_116,P08_18,trash,54,['trash'],[54]
P08_18_12,P08_18,bowl,7,['bowl'],[7]
P08_18_13,P08_18,dishwasher,70,['dishwasher'],[70]
P08_18_14,P08_18,drawer,8,['drawer'],[8]
P08_18_15,P08_18,bowl,7,['bowl'],[7]
P08_18_16,P08_18,drawer,8,['drawer'],[8]
P08_18_17,P08_18,drawer,8,['drawer'],[8]
P08_18_18,P08_18,drawer,8,['drawer'],[8]
P08_18_19,P08_18,plate,2,['plate'],[2]
P08_18_2,P08_18,plate,2,['plate'],[2]
P08_18_20,P08_18,pan,5,['pan'],[5]
P08_18_21,P08_18,fork,14,['fork'],[14]
P08_18_22,P08_18,fork,14,"['fork', 'knife']","[14, 4]"
P08_18_23,P08_18,towel,52,['towel'],[52]
P08_18_24,P08_18,plate,2,['plate'],[2]
P08_18_25,P08_18,plate,2,['plate'],[2]
P08_18_26,P08_18,bit:food,34,['bit:food'],[34]
P08_18_27,P08_18,pan,5,['pan'],[5]
P08_18_28,P08_18,board:chopping,18,['board:chopping'],[18]
P08_18_29,P08_18,pan,5,['pan'],[5]
P08_18_3,P08_18,spoon,1,['spoon'],[1]
P08_18_30,P08_18,plate,2,['plate'],[2]
P08_18_31,P08_18,lid,6,['lid'],[6]
P08_18_32,P08_18,lid,6,['lid'],[6]
P08_18_33,P08_18,bowl,7,['bowl'],[7]
P08_18_34,P08_18,pan,5,['pan'],[5]
P08_18_35,P08_18,pan,5,['pan'],[5]
P08_18_36,P08_18,pan,5,['pan'],[5]
P08_18_37,P08_18,bowl,7,['bowl'],[7]
P08_18_38,P08_18,drawer,8,['drawer'],[8]
P08_18_39,P08_18,spoon,1,['spoon'],[1]
P08_18_4,P08_18,cupboard,3,['cupboard'],[3]
P08_18_40,P08_18,spoon,1,['spoon'],[1]
P08_18_41,P08_18,spoon,1,['spoon'],[1]
P08_18_42,P08_18,drawer,8,['drawer'],[8]
P08_18_43,P08_18,knife,4,['knife'],[4]
P08_18_44,P08_18,knife,4,['knife'],[4]
P08_18_45,P08_18,bowl,7,['bowl'],[7]
P08_18_46,P08_18,wrap:plastic,100,['wrap:plastic'],[100]
P08_18_47,P08_18,cupboard,3,['cupboard'],[3]
P08_18_48,P08_18,bottle,15,['bottle'],[15]
P08_18_49,P08_18,bottle,15,['bottle'],[15]
P08_18_5,P08_18,bowl,7,['bowl'],[7]
P08_18_50,P08_18,cupboard,3,['cupboard'],[3]
P08_18_51,P08_18,towel,52,['towel'],[52]
P08_18_52,P08_18,towel,52,['towel'],[52]
P08_18_53,P08_18,tap,0,['tap'],[0]
P08_18_54,P08_18,dishwasher,70,['dishwasher'],[70]
P08_18_55,P08_18,dishwasher,70,['dishwasher'],[70]
P08_18_56,P08_18,dishwasher,70,['dishwasher'],[70]
P08_18_57,P08_18,wrap,107,['wrap'],[107]
P08_18_58,P08_18,soap:dishwasher,22,['soap:dishwasher'],[22]
P08_18_59,P08_18,soap:dishwasher,22,['soap:dishwasher'],[22]
P08_18_6,P08_18,food,34,"['food', 'pan']","[34, 5]"
P08_18_60,P08_18,dishwasher,70,['dishwasher'],[70]
P08_18_61,P08_18,sink,63,['sink'],[63]
P08_18_62,P08_18,sink,63,['sink'],[63]
P08_18_63,P08_18,sink,63,['sink'],[63]
P08_18_64,P08_18,sink,63,['sink'],[63]
P08_18_65,P08_18,tap,0,['tap'],[0]
P08_18_66,P08_18,hand,11,['hand'],[11]
P08_18_67,P08_18,tap,0,['tap'],[0]
P08_18_68,P08_18,sponge,9,['sponge'],[9]
P08_18_69,P08_18,tap,0,['tap'],[0]
P08_18_7,P08_18,pan,5,['pan'],[5]
P08_18_70,P08_18,sponge,9,['sponge'],[9]
P08_18_71,P08_18,sponge,9,['sponge'],[9]
P08_18_72,P08_18,top:counter,42,['top:counter'],[42]
P08_18_73,P08_18,sink,63,['sink'],[63]
P08_18_74,P08_18,tap,0,['tap'],[0]
P08_18_76,P08_18,sponge,9,['sponge'],[9]
P08_18_77,P08_18,wall,242,['wall'],[242]
P08_18_78,P08_18,hob,24,['hob'],[24]
P08_18_79,P08_18,hob,24,['hob'],[24]
P08_18_8,P08_18,lid,6,['lid'],[6]
P08_18_80,P08_18,tap,0,['tap'],[0]
P08_18_82,P08_18,sponge,9,['sponge'],[9]
P08_18_83,P08_18,hob,24,['hob'],[24]
P08_18_84,P08_18,hob,24,['hob'],[24]
P08_18_85,P08_18,hob,24,['hob'],[24]
P08_18_86,P08_18,tap,0,['tap'],[0]
P08_18_88,P08_18,sponge,9,['sponge'],[9]
P08_18_89,P08_18,bowl,7,['bowl'],[7]
P08_18_9,P08_18,meat,28,"['meat', 'bowl']","[28, 7]"
P08_18_90,P08_18,top:counter,42,['top:counter'],[42]
P08_18_91,P08_18,hob,24,['hob'],[24]
P08_18_92,P08_18,hob,24,['hob'],[24]
P08_18_93,P08_18,tap,0,['tap'],[0]
P08_18_95,P08_18,sponge,9,['sponge'],[9]
P08_18_96,P08_18,hob,24,['hob'],[24]
P08_18_97,P08_18,counter,42,['counter'],[42]
P08_18_98,P08_18,counter,42,['counter'],[42]
P08_18_99,P08_18,sink,63,['sink'],[63]
P08_19_0,P08_19,kitchen,157,['kitchen'],[157]
P08_19_10,P08_19,spoon,1,['spoon'],[1]
P08_19_11,P08_19,leaf,62,['leaf'],[62]
P08_19_12,P08_19,lemon,105,['lemon'],[105]
P08_19_13,P08_19,board:chopping,18,['board:chopping'],[18]
P08_19_14,P08_19,knife,4,['knife'],[4]
P08_19_15,P08_19,slice:lemon,105,['slice:lemon'],[105]
P08_19_16,P08_19,lemon,105,['lemon'],[105]
P08_19_17,P08_19,lemon,105,['lemon'],[105]
P08_19_18,P08_19,water,27,['water'],[27]
P08_19_19,P08_19,hand,11,['hand'],[11]
P08_19_2,P08_19,mint,266,"['mint', 'fridge']","[266, 12]"
P08_19_20,P08_19,towel:kitchen,93,['towel:kitchen'],[93]
P08_19_21,P08_19,hand,11,['hand'],[11]
P08_19_22,P08_19,water:kettle,27,['water:kettle'],[27]
P08_19_23,P08_19,water:boil,27,['water:boil'],[27]
P08_19_24,P08_19,water,27,['water'],[27]
P08_19_25,P08_19,kettle,44,['kettle'],[44]
P08_19_3,P08_19,fridge,12,['fridge'],[12]
P08_19_4,P08_19,rubbish,54,['rubbish'],[54]
P08_19_5,P08_19,tap,0,['tap'],[0]
P08_19_6,P08_19,leaf:mint,62,['leaf:mint'],[62]
P08_19_7,P08_19,tap,0,['tap'],[0]
P08_19_8,P08_19,leaf:mint,62,"['leaf:mint', 'mug']","[62, 13]"
P08_19_9,P08_19,drawer,8,['drawer'],[8]
P08_20_0,P08_20,kitchen,157,['kitchen'],[157]
P08_20_1,P08_20,kiwi,213,['kiwi'],[213]
P08_20_10,P08_20,cupboard,3,['cupboard'],[3]
P08_20_11,P08_20,plate,2,['plate'],[2]
P08_20_12,P08_20,drawer,8,['drawer'],[8]
P08_20_13,P08_20,spoon,1,['spoon'],[1]
P08_20_14,P08_20,kiwi,213,['kiwi'],[213]
P08_20_15,P08_20,kiwi,213,['kiwi'],[213]
P08_20_16,P08_20,kiwi,213,['kiwi'],[213]
P08_20_17,P08_20,kiwi,213,['kiwi'],[213]
P08_20_18,P08_20,kiwi,213,['kiwi'],[213]
P08_20_19,P08_20,kiwi,213,['kiwi'],[213]
P08_20_2,P08_20,kiwi,213,['kiwi'],[213]
P08_20_20,P08_20,kiwi,213,['kiwi'],[213]
P08_20_21,P08_20,kiwi,213,['kiwi'],[213]
P08_20_22,P08_20,skin:kiwi:bit,48,['skin:kiwi:bit'],[48]
P08_20_23,P08_20,skin,48,['skin'],[48]
P08_20_24,P08_20,kiwi,213,['kiwi'],[213]
P08_20_25,P08_20,skin,48,['skin'],[48]
P08_20_26,P08_20,tap,0,['tap'],[0]
P08_20_27,P08_20,hand,11,['hand'],[11]
P08_20_28,P08_20,tap,0,['tap'],[0]
P08_20_29,P08_20,knife,4,['knife'],[4]
P08_20_3,P08_20,kiwi,213,['kiwi'],[213]
P08_20_30,P08_20,tap,0,['tap'],[0]
P08_20_31,P08_20,board:cutting,18,['board:cutting'],[18]
P08_20_32,P08_20,sponge,9,['sponge'],[9]
P08_20_33,P08_20,spoon,1,['spoon'],[1]
P08_20_34,P08_20,plate,2,['plate'],[2]
P08_20_35,P08_20,counter,42,['counter'],[42]
P08_20_36,P08_20,tap,0,['tap'],[0]
P08_20_37,P08_20,tap,0,['tap'],[0]
P08_20_38,P08_20,plate,2,['plate'],[2]
P08_20_39,P08_20,plate,2,['plate'],[2]
P08_20_4,P08_20,kiwi,213,['kiwi'],[213]
P08_20_5,P08_20,kiwi,213,"['kiwi', 'top:counter']","[213, 42]"
P08_20_6,P08_20,board:chopping,18,['board:chopping'],[18]
P08_20_7,P08_20,knife,4,['knife'],[4]
P08_20_8,P08_20,kiwi,213,['kiwi'],[213]
P08_20_9,P08_20,kiwi,213,['kiwi'],[213]
P08_21_0,P08_21,kitchen,157,['kitchen'],[157]
P08_21_1,P08_21,dishwasher,70,['dishwasher'],[70]
P08_21_10,P08_21,mug,13,['mug'],[13]
P08_21_100,P08_21,nut,133,"['nut', 'fruit', 'bowl']","[133, 254, 7]"
P08_21_101,P08_21,bag:plastic,19,['bag:plastic'],[19]
P08_21_102,P08_21,milk,64,['milk'],[64]
P08_21_103,P08_21,oat,127,"['oat', 'milk']","[127, 64]"
P08_21_104,P08_21,milk,64,['milk'],[64]
P08_21_105,P08_21,milk:more,64,['milk:more'],[64]
P08_21_106,P08_21,oat,127,"['oat', 'milk']","[127, 64]"
P08_21_107,P08_21,light,114,['light'],[114]
P08_21_108,P08_21,oat,127,"['oat', 'milk']","[127, 64]"
P08_21_109,P08_21,lid:milk,118,['lid:milk'],[118]
P08_21_11,P08_21,pan,5,['pan'],[5]
P08_21_110,P08_21,cupboard,3,['cupboard'],[3]
P08_21_111,P08_21,spice,85,['spice'],[85]
P08_21_112,P08_21,oat,127,['oat'],[127]
P08_21_113,P08_21,coconut,196,['coconut'],[196]
P08_21_114,P08_21,lid,6,['lid'],[6]
P08_21_115,P08_21,cinnamon,274,['cinnamon'],[274]
P08_21_116,P08_21,cinnamon,274,['cinnamon'],[274]
P08_21_117,P08_21,cinnamon,274,['cinnamon'],[274]
P08_21_118,P08_21,lid,6,['lid'],[6]
P08_21_119,P08_21,fridge,12,['fridge'],[12]
P08_21_12,P08_21,glass,10,['glass'],[10]
P08_21_120,P08_21,lemon,105,"['lemon', 'container']","[105, 21]"
P08_21_121,P08_21,syrup:maple,279,['syrup:maple'],[279]
P08_21_122,P08_21,lid,6,['lid'],[6]
P08_21_123,P08_21,syrup:maple,279,['syrup:maple'],[279]
P08_21_124,P08_21,syrup:maple,279,['syrup:maple'],[279]
P08_21_125,P08_21,fridge,12,['fridge'],[12]
P08_21_126,P08_21,mixture,71,['mixture'],[71]
P08_21_127,P08_21,mixture,71,"['mixture', 'bowl']","[71, 7]"
P08_21_128,P08_21,drawer,8,['drawer'],[8]
P08_21_129,P08_21,honey,115,['honey'],[115]
P08_21_13,P08_21,glass,10,['glass'],[10]
P08_21_130,P08_21,pot:coffee,50,['pot:coffee'],[50]
P08_21_131,P08_21,water,27,['water'],[27]
P08_21_132,P08_21,filter,77,['filter'],[77]
P08_21_133,P08_21,lid,6,['lid'],[6]
P08_21_134,P08_21,coffee,59,"['coffee', 'filter']","[59, 77]"
P08_21_135,P08_21,lid,6,"['lid', 'jar:coffee']","[6, 40]"
P08_21_136,P08_21,pot:coffee,50,['pot:coffee'],[50]
P08_21_137,P08_21,pot:mocha,50,"['pot:mocha', 'hob']","[50, 24]"
P08_21_138,P08_21,heat,65,['heat'],[65]
P08_21_139,P08_21,heat,65,['heat'],[65]
P08_21_14,P08_21,mug,13,['mug'],[13]
P08_21_140,P08_21,cupboard,3,['cupboard'],[3]
P08_21_141,P08_21,jar:coffee,40,['jar:coffee'],[40]
P08_21_142,P08_21,cupboard,3,['cupboard'],[3]
P08_21_143,P08_21,counter,42,['counter'],[42]
P08_21_144,P08_21,fridge,12,['fridge'],[12]
P08_21_145,P08_21,milk,64,['milk'],[64]
P08_21_146,P08_21,lid,6,['lid'],[6]
P08_21_147,P08_21,milk,64,['milk'],[64]
P08_21_148,P08_21,lid,6,['lid'],[6]
P08_21_149,P08_21,butter,78,['butter'],[78]
P08_21_15,P08_21,processor,147,['processor'],[147]
P08_21_150,P08_21,bottle,15,['bottle'],[15]
P08_21_151,P08_21,mug,13,['mug'],[13]
P08_21_152,P08_21,egg,53,['egg'],[53]
P08_21_153,P08_21,egg,53,['egg'],[53]
P08_21_154,P08_21,egg,53,"['egg', 'bowl']","[53, 7]"
P08_21_155,P08_21,floor,159,['floor'],[159]
P08_21_156,P08_21,garbage,54,['garbage'],[54]
P08_21_157,P08_21,floor,159,"['floor', 'towel:kitchen']","[159, 93]"
P08_21_158,P08_21,floor,159,"['floor', 'towel:kitchen']","[159, 93]"
P08_21_159,P08_21,tap,0,['tap'],[0]
P08_21_16,P08_21,processor,147,['processor'],[147]
P08_21_160,P08_21,hand,11,"['hand', 'soap:liquid']","[11, 22]"
P08_21_161,P08_21,hand,11,['hand'],[11]
P08_21_162,P08_21,tap,0,['tap'],[0]
P08_21_163,P08_21,towel:kitchen,93,['towel:kitchen'],[93]
P08_21_164,P08_21,hand,11,['hand'],[11]
P08_21_165,P08_21,temperature,65,['temperature'],[65]
P08_21_166,P08_21,egg,53,"['egg', 'oat']","[53, 127]"
P08_21_167,P08_21,egg,53,['egg'],[53]
P08_21_168,P08_21,bottle:milk,15,['bottle:milk'],[15]
P08_21_169,P08_21,fridge,12,['fridge'],[12]
P08_21_17,P08_21,bit:processor,147,['bit:processor'],[147]
P08_21_170,P08_21,milk,64,['milk'],[64]
P08_21_171,P08_21,bowl:milk,7,['bowl:milk'],[7]
P08_21_172,P08_21,milk,64,"['milk', 'mug']","[64, 13]"
P08_21_173,P08_21,lid,6,['lid'],[6]
P08_21_174,P08_21,milk,64,"['milk', 'fridge']","[64, 12]"
P08_21_175,P08_21,door:fridge,12,['door:fridge'],[12]
P08_21_176,P08_21,fridge,12,['fridge'],[12]
P08_21_177,P08_21,fridge,12,['fridge'],[12]
P08_21_178,P08_21,paste,148,['paste'],[148]
P08_21_179,P08_21,door:fridge,12,['door:fridge'],[12]
P08_21_18,P08_21,knife,4,['knife'],[4]
P08_21_180,P08_21,drawer,8,['drawer'],[8]
P08_21_181,P08_21,spoon,1,['spoon'],[1]
P08_21_182,P08_21,lid,6,['lid'],[6]
P08_21_183,P08_21,nut,133,"['nut', 'bowl']","[133, 7]"
P08_21_184,P08_21,lid,6,['lid'],[6]
P08_21_185,P08_21,nut,133,"['nut', 'oat']","[133, 127]"
P08_21_186,P08_21,lid,6,['lid'],[6]
P08_21_187,P08_21,cinnamon,274,"['cinnamon', 'bowl']","[274, 7]"
P08_21_188,P08_21,lid,6,['lid'],[6]
P08_21_189,P08_21,cupboard,3,['cupboard'],[3]
P08_21_19,P08_21,mug,13,['mug'],[13]
P08_21_190,P08_21,spice,85,['spice'],[85]
P08_21_191,P08_21,cupboard,3,['cupboard'],[3]
P08_21_192,P08_21,cupboard,3,['cupboard'],[3]
P08_21_193,P08_21,jar,40,['jar'],[40]
P08_21_194,P08_21,jar,40,['jar'],[40]
P08_21_195,P08_21,temperature,65,['temperature'],[65]
P08_21_196,P08_21,coffee,59,['coffee'],[59]
P08_21_197,P08_21,heat,65,"['heat', 'coffee']","[65, 59]"
P08_21_198,P08_21,cinnamon,274,['cinnamon'],[274]
P08_21_199,P08_21,jar,40,['jar'],[40]
P08_21_2,P08_21,drawer,8,['drawer'],[8]
P08_21_20,P08_21,glass,10,['glass'],[10]
P08_21_200,P08_21,flour,75,"['flour', 'bowl']","[75, 7]"
P08_21_201,P08_21,flour:more,75,"['flour:more', 'bowl']","[75, 7]"
P08_21_202,P08_21,mix,71,['mix'],[71]
P08_21_203,P08_21,flour,75,['flour'],[75]
P08_21_204,P08_21,jar,40,['jar'],[40]
P08_21_205,P08_21,jar,40,['jar'],[40]
P08_21_206,P08_21,heat,65,"['heat', 'pan']","[65, 5]"
P08_21_207,P08_21,mixture,71,['mixture'],[71]
P08_21_208,P08_21,mixture,71,['mixture'],[71]
P08_21_209,P08_21,lid,6,"['lid', 'jar']","[6, 40]"
P08_21_21,P08_21,bowl,7,['bowl'],[7]
P08_21_210,P08_21,drawer,8,['drawer'],[8]
