narration_id,start_frame,stop_frame,narration,noun,noun_class,all_nouns,all_noun_classes
P22_109_459,59594,59643,shake hands,hand,11,hand,11
P22_109_46,3976,4205,put down plate,plate,2,plate,2
P22_109_461,59680,59711,open cupboard,cupboard,3,cupboard,3
P22_109_463,59774,59827,close cupboard,cupboard,3,cupboard,3
P22_109_466,60049,60093,pick up cloth,cloth,17,cloth,17
P22_109_47,4207,4539,put down plate,plate,2,plate,2
P22_109_470,60529,60576,clean tap,tap,0,tap,0
P22_109_471,60573,60616,move tap,tap,0,tap,0
P22_109_48,4543,4575,pick up container,container,21,container,21
P22_109_480,61775,61799,turn on tap,tap,0,tap,0
P22_109_481,61801,61870,rinse hands,hand,11,hand,11
P22_109_482,61873,61904,turn off tap,tap,0,tap,0
P22_109_483,61923,61944,shake hands,hand,11,hand,11
P22_109_484,61938,61961,pick up cloth,cloth,17,cloth,17
P22_109_485,61957,62172,dry hands,hand,11,hand,11
P22_109_486,62177,62224,put down cloth,cloth,17,cloth,17
P22_109_49,4565,4596,pick up lid,lid,6,lid,6
P22_109_493,62797,62812,pick up glass,glass,10,glass,10
P22_109_494,62812,62836,put down glass,glass,10,glass,10
P22_109_497,62801,62817,pick up glass,glass,10,glass,10
P22_109_498,62968,62995,put down glass,glass,10,glass,10
P22_109_5,612,683,open cupboard,cupboard,3,cupboard,3
P22_109_50,4596,4658,close container,container,21,container,21
P22_109_51,4668,4788,put down container,container,21,container,21
P22_109_511,64082,64111,pick up cloth,cloth,17,cloth,17
P22_109_515,65541,65609,turn on tap,tap,0,tap,0
P22_109_516,65560,66108,rinse cloth,cloth,17,cloth,17
P22_109_517,66002,66118,wash hands,hand,11,hand,11
P22_109_518,66251,66296,turn off tap,tap,0,tap,0
P22_109_519,66293,66317,wash cloth,cloth,17,cloth,17
P22_109_52,4825,4936,close cupboard,cupboard,3,cupboard,3
P22_109_520,66311,66416,shake hands,hand,11,hand,11
P22_109_522,66939,66966,turn on tap,tap,0,tap,0
P22_109_523,66969,67689,wash cloth,cloth,17,cloth,17
P22_109_524,67694,67757,pick up cloth,cloth,17,cloth,17
P22_109_525,67749,67986,wash cloth,cloth,17,cloth,17
P22_109_526,67999,68207,wring cloth,cloth,17,cloth,17
P22_109_527,68148,68191,turn off tap,tap,0,tap,0
P22_109_528,68223,68311,shake hands,hand,11,hand,11
P22_109_53,4978,5050,open drawer,drawer,8,drawer,8
P22_109_531,68873,68887,put down cloth,cloth,17,cloth,17
P22_109_532,69066,69104,open cupboard,cupboard,3,cupboard,3
P22_109_534,69225,69261,close cupboard,cupboard,3,cupboard,3
P22_109_535,69363,69390,pick up glass,glass,10,glass,10
P22_109_536,69395,69456,open cupboard,cupboard,3,cupboard,3
P22_109_537,69480,69533,put down glass,glass,10,glass,10
P22_109_538,69529,69620,close cupboard,cupboard,3,cupboard,3
P22_109_554,70894,70937,open cupboard,cupboard,3,cupboard,3
P22_109_556,71088,71300,put down container,container,21,container,21
P22_109_562,71690,71769,pick up container,container,21,container,21
P22_109_563,71774,71807,put down container,container,21,container,21
P22_109_567,72323,72407,close cupboard,cupboard,3,cupboard,3
P22_109_580,73452,73502,pick up container,container,21,container,21
P22_109_581,73507,73540,pick up container,container,21,container,21
P22_109_582,73545,73607,put down containers,container,21,container,21
P22_109_583,73657,73698,pick up container,container,21,container,21
P22_109_584,73697,73729,put down container,container,21,container,21
P22_109_585,73771,73815,pick up cloth,cloth,17,cloth,17
P22_109_588,73959,74011,put down cloth,cloth,17,cloth,17
P22_109_589,74012,74040,pick up container,container,21,container,21
P22_109_592,74160,74200,put down container,container,21,container,21
P22_109_6,714,787,pick up container,container,21,container,21
P22_109_601,74857,74886,pick up cloth,cloth,17,cloth,17
P22_109_604,75364,75401,turn on tap,tap,0,tap,0
P22_109_605,75397,75548,wash cloth,cloth,17,cloth,17
P22_109_606,75538,75562,turn off tap,tap,0,tap,0
P22_109_615,77951,78053,move cloth,cloth,17,cloth,17
P22_109_622,79426,79455,put down cloth,cloth,17,cloth,17
P22_109_623,79433,79485,pick up container,container,21,container,21
P22_109_624,79514,79564,pick up container,container,21,container,21
P22_109_625,79597,79635,put down container,container,21,container,21
P22_109_626,79625,79706,put down container,container,21,container,21
P22_109_627,79690,79762,move container,container,21,container,21
P22_109_628,79776,79821,move container,container,21,container,21
P22_109_629,79896,79933,pick up container,container,21,container,21
P22_109_630,79938,80003,put down container,container,21,container,21
P22_109_638,80892,80934,pick up container,container,21,container,21
P22_109_641,81103,81196,put down container,container,21,container,21
P22_109_66,6102,6189,close drawer,drawer,8,drawer,8
P22_109_680,86954,86980,pick up cloth,cloth,17,cloth,17
P22_109_681,86979,87019,turn on tap,tap,0,tap,0
P22_109_682,87010,87049,move tap,tap,0,tap,0
P22_109_683,87054,87376,wash cloth,cloth,17,cloth,17
P22_109_684,87394,87409,turn off tap,tap,0,tap,0
P22_109_685,87407,87495,wring cloth,cloth,17,cloth,17
P22_109_686,87497,87523,shake hands,hand,11,hand,11
P22_109_689,88214,88245,turn on tap,tap,0,tap,0
P22_109_690,88241,88483,rinse cloth,cloth,17,cloth,17
P22_109_691,88476,88508,turn off tap,tap,0,tap,0
P22_109_692,88513,88654,unfold cloth,cloth,17,cloth,17
P22_109_693,88659,88768,put down cloth,cloth,17,cloth,17
P22_109_695,88802,88848,open cupboard,cupboard,3,cupboard,3
P22_109_697,88898,88945,close cupboard,cupboard,3,cupboard,3
P22_109_698,88950,88983,pick up cloth,cloth,17,cloth,17
P22_109_699,88985,89129,dry hands,hand,11,hand,11
P22_109_7,923,981,put down container,container,21,container,21
P22_109_700,89120,89182,put down cloth,cloth,17,cloth,17
P22_109_701,89170,89246,open cupboard,cupboard,3,cupboard,3
P22_109_702,89257,89300,pick up glass,glass,10,glass,10
P22_109_703,89307,89341,shake glass,glass,10,glass,10
P22_109_704,89343,89403,put down glass,glass,10,glass,10
P22_109_705,89407,89441,pick up glass,glass,10,glass,10
P22_109_706,89446,89476,shake glass,glass,10,glass,10
P22_109_707,89419,89512,put down glass,glass,10,glass,10
P22_109_708,89485,89526,pick up glass,glass,10,glass,10
P22_109_709,89549,89610,put down glass,glass,10,glass,10
P22_109_710,89613,89669,pick up glass,glass,10,glass,10
P22_109_711,89669,89728,put down glass,glass,10,glass,10
P22_109_714,89836,89871,close cupboard,cupboard,3,cupboard,3
P22_109_717,90137,90178,pick up sponge,sponge,9,sponge,9
P22_109_718,90183,90212,turn on tap,tap,0,tap,0
P22_109_719,90202,90232,rinse sponge,sponge,9,sponge,9
P22_109_720,90215,90233,turn off tap,tap,0,tap,0
P22_109_721,90235,90278,squeeze sponge,sponge,9,sponge,9
P22_109_722,90275,90321,open cupboard,cupboard,3,cupboard,3
P22_109_727,90554,90643,close cupboard,cupboard,3,cupboard,3
P22_109_728,91369,91390,put down sponge,sponge,9,sponge,9
P22_109_729,91390,91434,open cupboard,cupboard,3,cupboard,3
P22_109_733,91649,91690,close cupboard,cupboard,3,cupboard,3
P22_109_734,91688,91717,pick up sponge,sponge,9,sponge,9
P22_109_736,92207,92237,put down sponge,sponge,9,sponge,9
P22_109_737,92262,92337,pick up cloth,cloth,17,cloth,17
P22_109_738,92348,92376,turn on tap,tap,0,tap,0
P22_109_739,92377,92526,rinse cloth,cloth,17,cloth,17
P22_109_74,6968,7006,open cupboard,cupboard,3,cupboard,3
P22_109_740,92530,92567,turn off tap,tap,0,tap,0
P22_109_742,92983,93010,turn on tap,tap,0,tap,0
P22_109_743,93004,93224,rinse cloth,cloth,17,cloth,17
P22_109_744,93229,93254,turn off tap,tap,0,tap,0
P22_109_752,95488,95526,turn on tap,tap,0,tap,0
P22_109_753,95523,95721,rinse cloth,cloth,17,cloth,17
P22_109_755,95664,95707,put down cloth,cloth,17,cloth,17
P22_109_756,95735,95771,turn off tap,tap,0,tap,0
P22_109_757,95780,95819,open cupboard,cupboard,3,cupboard,3
P22_109_759,95880,95915,close cupboard,cupboard,3,cupboard,3
P22_109_76,7112,7167,close cupboard,cupboard,3,cupboard,3
P22_109_760,95920,95962,turn on tap,tap,0,tap,0
P22_109_761,95966,96008,pick up cloth,cloth,17,cloth,17
P22_109_762,95984,96100,rinse cloth,cloth,17,cloth,17
P22_109_763,96103,96130,pick up sponge,sponge,9,sponge,9
P22_109_764,96135,96278,rinse sponge,sponge,9,sponge,9
P22_109_765,96290,96351,rinse hand,hand,11,hand,11
P22_109_766,96357,96370,pick up cloth,cloth,17,cloth,17
P22_109_767,96364,96432,rinse cloth,cloth,17,cloth,17
P22_109_768,96408,96447,turn off tap,tap,0,tap,0
P22_109_770,96843,96904,move tap,tap,0,tap,0
P22_109_771,96922,96969,turn on tap,tap,0,tap,0
P22_109_772,96957,97074,rinse cloth,cloth,17,cloth,17
P22_109_774,97223,97263,rinse cloth,cloth,17,cloth,17
P22_109_775,97258,97344,move tap,tap,0,tap,0
P22_109_776,97358,97452,unfold cloth,cloth,17,cloth,17
P22_109_777,97461,97559,put down cloth,cloth,17,cloth,17
P22_109_778,97552,97591,shake hands,hand,11,hand,11
P22_109_780,97640,97658,move tap,tap,0,tap,0
P22_109_783,98007,98054,turn off tap,tap,0,tap,0
P22_109_785,98188,98238,open cupboard,cupboard,3,cupboard,3
P22_109_788,98399,98475,close cupboard,cupboard,3,cupboard,3
P22_109_789,98502,98547,turn on tap,tap,0,tap,0
P22_109_790,98521,98681,rinse hands,hand,11,hand,11
P22_109_791,98658,98691,turn off tap,tap,0,tap,0
P22_109_792,98704,98765,shake hands,hand,11,hand,11
P22_109_795,98975,99005,open cupboard,cupboard,3,cupboard,3
P22_109_798,99055,99092,close cupboard,cupboard,3,cupboard,3
P22_109_799,99095,99124,turn on tap,tap,0,tap,0
P22_109_8,1015,1055,pick up container,container,21,container,21
P22_109_80,7690,7741,open drawer,drawer,8,drawer,8
P22_109_800,99121,99169,rinse hands,hand,11,hand,11
P22_109_801,99183,99213,turn off tap,tap,0,tap,0
P22_109_802,99198,99235,shake hands,hand,11,hand,11
P22_109_803,99237,99272,pick up cloth,cloth,17,cloth,17
P22_109_804,99275,99334,dry hands,hand,11,hand,11
P22_109_806,99513,99545,dry hand,hand,11,hand,11
P22_109_807,99538,99602,pick up cloth,cloth,17,cloth,17
P22_109_811,99992,100021,put down cloth,cloth,17,cloth,17
P22_109_812,100035,100082,open cupboard,cupboard,3,cupboard,3
P22_109_815,100121,100174,close cupboard,cupboard,3,cupboard,3
P22_109_816,100179,100289,put down cloth,cloth,17,cloth,17
P22_109_82,7829,7876,close drawer,drawer,8,drawer,8
P22_109_84,8093,8182,open cupboard,cupboard,3,cupboard,3
P22_109_88,8589,8641,close cupboard,cupboard,3,cupboard,3
P22_109_92,9120,9176,open drawer,drawer,8,drawer,8
P22_109_94,9281,9353,close drawer,drawer,8,drawer,8
P22_109_95,9473,9524,pick up sponge,sponge,9,sponge,9
P22_109_96,9525,9564,turn on tap,tap,0,tap,0
P22_109_97,9615,9780,rinse sponge,sponge,9,sponge,9
P22_109_98,9688,9790,lather sponge,sponge,9,sponge,9
P22_109_99,9930,10015,rinse sponge,sponge,9,sponge,9
P22_10_100,11871,11901,open drawer,drawer,8,drawer,8
P22_10_102,12074,12129,open tap,tap,0,tap,0
P22_10_103,12136,12878,rinse glass,glass,10,glass,10
P22_10_104,12885,12968,put down down glass,glass,10,glass,10
P22_10_105,12990,13054,grab glass,glass,10,glass,10
P22_10_106,13079,13530,rinse glass,glass,10,glass,10
P22_10_107,13533,13638,put down down glass,glass,10,glass,10
P22_10_108,13644,13764,move glasses,glass,10,glass,10
P22_10_109,13789,13846,grab sponge,sponge,9,sponge,9
P22_10_110,13852,13957,open tap,tap,0,tap,0
P22_10_111,13904,14024,rinse sponge,sponge,9,sponge,9
P22_10_112,14022,14080,put down down sponge,sponge,9,sponge,9
P22_10_113,14081,14146,rinse hands,hand,11,hand,11
P22_10_119,14796,14845,pick up spoon,spoon,1,spoon,1
P22_10_120,14835,14989,lather spoon,spoon,1,spoon,1
P22_10_121,14969,15032,put down spoon,spoon,1,spoon,1
P22_10_122,15040,15121,move tap,tap,0,tap,0
P22_10_123,15124,15170,open tap,tap,0,tap,0
P22_10_124,15147,15310,rinse bowl,bowl,7,bowl,7
P22_10_125,15240,15524,rinse bowl,bowl,7,bowl,7
P22_10_126,15528,15563,close tap,tap,0,tap,0
P22_10_127,15544,15653,pick up bowl,bowl,7,bowl,7
P22_10_128,15634,15711,put down bowl,bowl,7,bowl,7
P22_10_129,15721,15797,pick up sponge,sponge,9,sponge,9
P22_10_130,15779,16066,lather bowl,bowl,7,bowl,7
P22_10_131,16066,16120,put down bowl,bowl,7,bowl,7
P22_10_132,16245,16871,lather bowl,bowl,7,bowl,7
P22_10_133,16861,16935,put down bowl,bowl,7,bowl,7
P22_10_137,17607,17658,pick up knife,knife,4,knife,4
P22_10_138,17663,17745,lather knife,knife,4,knife,4
P22_10_139,17750,17810,put down knife,knife,4,knife,4
P22_10_140,17780,17876,pick up knife,knife,4,knife,4
P22_10_141,17882,17957,lather knife,knife,4,knife,4
P22_10_142,17970,18013,put down knife,knife,4,knife,4
P22_10_143,18004,18066,pick up fork,fork,14,fork,14
P22_10_144,18044,18115,lather fork,fork,14,fork,14
P22_10_145,18118,18174,put down fork,fork,14,fork,14
P22_10_146,18182,18272,move knives,knife,4,knife,4
P22_10_147,18278,18323,move knives,knife,4,knife,4
P22_10_148,18329,18374,pick up fork,fork,14,fork,14
P22_10_149,18429,18519,lather fork,fork,14,fork,14
P22_10_15,2010,2181,open tap,tap,0,tap,0
P22_10_150,18528,18579,put down fork,fork,14,fork,14
P22_10_151,18585,18666,pick up bowl,bowl,7,bowl,7
P22_10_152,18655,18704,open tap,tap,0,tap,0
P22_10_153,18666,18714,rinse bowl,bowl,7,bowl,7
P22_10_154,18723,18900,lather bowl,bowl,7,bowl,7
P22_10_155,18889,18934,put down bowl,bowl,7,bowl,7
P22_10_156,18940,19042,pick up spoon,spoon,1,spoon,1
P22_10_157,19035,19239,lather spoon,spoon,1,spoon,1
P22_10_158,19198,19272,put down spoon,spoon,1,spoon,1
P22_10_159,19282,19367,pick up knife,knife,4,knife,4
P22_10_16,2040,2546,dry hands,hand,11,hand,11
P22_10_160,19356,19495,lather knife,knife,4,knife,4
P22_10_161,19501,19549,open tap,tap,0,tap,0
P22_10_162,19540,19809,rinse knife,knife,4,knife,4
P22_10_163,19800,19863,move tap,tap,0,tap,0
P22_10_164,19839,19980,rinse knife,knife,4,knife,4
P22_10_165,19986,20067,put down knife,knife,4,knife,4
P22_10_166,20050,20155,pick up knives,knife,4,knife,4
P22_10_167,20131,20500,rinse knives,knife,4,knife,4
P22_10_168,20514,20580,put down knives,knife,4,knife,4
P22_10_17,2181,2256,rinse hands,hand,11,hand,11
P22_10_172,20929,20999,pick up bowl,bowl,7,bowl,7
P22_10_173,20989,21123,rinse bowl,bowl,7,bowl,7
P22_10_174,21124,21171,put down bowl,bowl,7,bowl,7
P22_10_175,21173,21262,pick up bowl,bowl,7,bowl,7
P22_10_176,21253,21614,rinse bowl,bowl,7,bowl,7
P22_10_177,21609,21705,put down bowl,bowl,7,bowl,7
P22_10_178,21708,21807,pick up bowl,bowl,7,bowl,7
P22_10_179,21719,22104,rinse bowl,bowl,7,bowl,7
P22_10_18,2247,2294,close tap,tap,0,tap,0
P22_10_180,22127,22174,put down bowl,bowl,7,bowl,7
P22_10_181,22178,22238,pick up spoon,spoon,1,spoon,1
P22_10_182,22244,22334,rinse spoon,spoon,1,spoon,1
P22_10_183,22340,22406,put down spoon,spoon,1,spoon,1
P22_10_19,2254,2336,shake hands,hand,11,hand,11
P22_10_192,23311,23440,rinse lid,lid,6,lid,6
P22_10_193,23442,23516,put down lid,lid,6,lid,6
P22_10_195,23736,23988,remove lid,lid,6,lid,6
P22_10_198,23968,24094,rinse hands,hand,11,hand,11
P22_10_199,24094,24132,close tap,tap,0,tap,0
P22_10_200,24139,24199,pick up plate,plate,2,plate,2
P22_10_201,24201,24304,lather plate,plate,2,plate,2
P22_10_205,24540,24589,open tap,tap,0,tap,0
P22_10_206,24588,24637,rinse sponge,sponge,9,sponge,9
P22_10_207,24640,24673,close tap,tap,0,tap,0
P22_10_208,24677,24955,lather plate,plate,2,plate,2
P22_10_209,24963,25021,put down plate,plate,2,plate,2
P22_10_210,25039,25081,move tap,tap,0,tap,0
P22_10_211,25110,25172,rinse plate,plate,2,plate,2
P22_10_212,25179,25552,wash plate,plate,2,plate,2
P22_10_213,25530,25615,put down plate,plate,2,plate,2
P22_10_214,25596,25633,take knife,knife,4,knife,4
P22_10_215,25647,25799,wash knife,knife,4,knife,4
P22_10_216,25773,25833,put down knife,knife,4,knife,4
P22_10_217,25825,26085,put down knife,knife,4,knife,4
P22_10_218,25861,25926,take knife,knife,4,knife,4
P22_10_219,25931,26090,wash knife,knife,4,knife,4
P22_10_22,2794,2833,open cupboard,cupboard,3,cupboard,3
P22_10_223,26835,26874,turn on tap,tap,0,tap,0
P22_10_224,26871,27021,rinse hands,hand,11,hand,11
P22_10_228,27808,27903,grab container,container,21,container,21
P22_10_23,2850,2945,open fridge,fridge,12,fridge,12
P22_10_230,27919,28360,rinse knives,knife,4,knife,4
P22_10_231,28366,28421,put down down knives,knife,4,knife,4
P22_10_232,28415,28520,grab plate,plate,2,plate,2
P22_10_233,28526,29223,rinse plate,plate,2,plate,2
P22_10_234,29229,29338,put down down plate,plate,2,plate,2
P22_10_235,29373,29422,grab plate,plate,2,plate,2
P22_10_236,29423,30262,rinse plate,plate,2,plate,2
P22_10_237,30268,30366,put down down plate,plate,2,plate,2
P22_10_238,30379,30445,grab container,container,21,container,21
P22_10_239,30418,30603,rinse container,container,21,container,21
P22_10_240,30637,30714,place container,container,21,container,21
P22_10_241,30718,30754,pick up container,container,21,container,21
P22_10_242,30782,30840,pick up container,container,21,container,21
P22_10_245,31312,31356,pick up container,container,21,container,21
P22_10_247,31561,31609,place container,container,21,container,21
P22_10_248,31590,31665,pick up container,container,21,container,21
P22_10_250,31807,31841,place sponge,sponge,9,sponge,9
P22_10_251,31843,31903,open tap,tap,0,tap,0
P22_10_252,31909,32491,rinse container,container,21,container,21
P22_10_253,32500,32560,place container,container,21,container,21
P22_10_254,32559,32602,pick up container,container,21,container,21
P22_10_255,32602,33067,rinse container,container,21,container,21
P22_10_256,33073,33133,put down down container,container,21,container,21
P22_10_260,33516,33551,close tap,tap,0,tap,0
P22_10_261,33557,33617,shake hands,hand,11,hand,11
P22_10_262,33648,33752,grab glass,glass,10,glass,10
P22_10_263,33758,33826,grab sponge,sponge,9,sponge,9
P22_10_264,33836,33964,lather glass,glass,10,glass,10
P22_10_265,33964,34012,open tap,tap,0,tap,0
P22_10_266,34003,34450,rinse glass,glass,10,glass,10
P22_10_267,34451,34536,put down down glass,glass,10,glass,10
P22_10_268,34557,34692,rinse hands,hand,11,hand,11
P22_10_269,34674,34755,grab sponge,sponge,9,sponge,9
P22_10_270,34761,34879,rinse sponge,sponge,9,sponge,9
P22_10_271,34866,34957,rinse hands,hand,11,hand,11
P22_10_272,34963,35017,close tap,tap,0,tap,0
P22_10_273,35020,35107,shake hands,hand,11,hand,11
P22_10_274,35112,35367,dry hands,hand,11,hand,11
P22_10_279,35786,35845,put down glass,glass,10,glass,10
P22_10_282,36148,36222,take glass,glass,10,glass,10
P22_10_288,36618,36715,put down glass,glass,10,glass,10
P22_10_292,37271,37314,open drawer,drawer,8,drawer,8
P22_10_294,37373,37410,close drawer,drawer,8,drawer,8
P22_10_298,37710,37849,close drawer,drawer,8,drawer,8
P22_10_300,37862,37968,take glasses,glass,10,glass,10
P22_10_301,37981,38056,put down glass,glass,10,glass,10
P22_10_302,38028,38167,rinse glass,glass,10,glass,10
P22_10_303,38199,38244,turn on tap,tap,0,tap,0
P22_10_306,38446,38491,turn on tap,tap,0,tap,0
P22_10_307,38497,38917,wash glass,glass,10,glass,10
P22_10_308,38604,39265,lather glass,glass,10,glass,10
P22_10_309,38781,38931,put down glass,glass,10,glass,10
P22_10_310,38910,38954,put down glass,glass,10,glass,10
P22_10_312,39447,39533,move glass,glass,10,glass,10
P22_10_314,39556,39616,open tap,tap,0,tap,0
P22_10_318,40054,40118,close tap,tap,0,tap,0
P22_10_322,40596,40699,open tap,tap,0,tap,0
P22_10_323,40677,40782,rinse hands,hand,11,hand,11
P22_10_324,40956,41383,rinse glass,glass,10,glass,10
P22_10_325,41469,41739,put down glass,glass,10,glass,10
P22_10_326,41674,41772,move container,container,21,container,21
P22_10_327,41778,41844,put glass,glass,10,glass,10
P22_10_328,41907,41946,pick up glass,glass,10,glass,10
P22_10_329,41961,42289,wash glass,glass,10,glass,10
P22_10_330,42295,42353,put glass,glass,10,glass,10
P22_10_350,45196,45282,close tap,tap,0,tap,0
P22_10_352,45613,45718,open tap,tap,0,tap,0
P22_10_353,45724,45844,rinse hands,hand,11,hand,11
P22_10_354,45839,45882,close tap,tap,0,tap,0
P22_10_355,45888,46201,dry hands,hand,11,hand,11
P22_10_356,46193,46285,put down cloth,cloth,17,cloth,17
P22_10_371,48529,48569,open drawer,drawer,8,drawer,8
P22_10_372,48576,48635,close drawer,drawer,8,drawer,8
P22_10_374,48675,48760,pick up cloth,cloth,17,cloth,17
P22_10_375,48798,48931,rinse cloth,cloth,17,cloth,17
P22_10_376,48912,48978,close tap,tap,0,tap,0
P22_10_377,48984,49109,wring cloth,cloth,17,cloth,17
P22_10_395,51809,51979,rinse cloth,cloth,17,cloth,17
P22_10_397,52159,52228,move sponge,sponge,9,sponge,9
P22_10_398,52187,52234,move sponge,sponge,9,sponge,9
P22_10_399,52229,52296,move tap,tap,0,tap,0
P22_10_40,4641,4762,close fridge,fridge,12,fridge,12
P22_10_401,52501,52841,clean sponge,sponge,9,sponge,9
P22_10_402,52826,53075,rinse sponge,sponge,9,sponge,9
P22_10_403,53059,53178,put down sponge,sponge,9,sponge,9
P22_10_404,53223,53302,rinse hands,hand,11,hand,11
P22_10_405,53309,53341,rinse sponge,sponge,9,sponge,9
